id,latitude,longitude,num_bus_2km,num_subway_2km,num_shop_2km,nearest_shop(m),num_restaurant_2km,neighbourhood_cleansed,room_type,accommodates,baths,beds,days,amenities,price,future_occupancy
51465302,49.280106,-123.108513,309,10,166,24.107935375900844,598,Downtown,Entire home/apt,5,2.0,4,2025,16,218.0,0.667
53149435,49.26853756627143,-123.10974323919088,338,9,173,364.8924305635583,606,Mount Pleasant,Entire home/apt,5,2.0,2,4471,10,183.0,0.167
42790908,49.26625,-123.09785,275,6,179,399.2893614360838,358,Mount Pleasant,Entire home/apt,2,2.0,1,4466,19,208.0,0.8
16817056,49.23073,-123.0577,245,2,125,555.3304372166725,123,Victoria-Fraserview,Entire home/apt,3,1.0,1,2363,19,101.0,0.733
40585512,49.28291,-123.12964,246,7,163,261.30392057853965,601,West End,Private room,2,0.5,1,721,11,100.0,0.033
8685139,49.25203,-123.08339,207,3,175,135.54189252619335,213,Kensington-Cedar Cottage,Private room,2,0.5,1,2581,19,60.0,1.0
51694827,49.28868,-123.12687,223,7,157,65.19688834823138,574,Downtown,Entire home/apt,2,1.0,1,3035,18,138.0,1.0
496298,49.28062,-123.11815,324,10,169,52.96528062617887,690,Downtown,Entire home/apt,4,1.0,3,3453,17,124.0,1.0
16987578,49.25291,-123.08392,206,3,179,139.5137061183139,210,Kensington-Cedar Cottage,Entire home/apt,4,1.0,2,1743,17,119.0,0.733
48118221,49.27736,-123.1293,303,9,157,106.18021036801173,721,Downtown,Private room,4,1.0,2,891,16,260.0,0.333
53053410,49.23598759988143,-123.0468720535059,247,3,135,117.1297540849015,142,Renfrew-Collingwood,Private room,3,1.0,2,108,14,133.0,0.0
43520083,49.21591,-123.11292,127,3,69,724.3002312857914,34,Marpole,Entire home/apt,3,1.0,2,538,15,159.0,1.0
24066913,49.26158,-123.12615,235,4,171,462.8537275706754,388,Fairview,Entire home/apt,2,1.0,1,1579,15,105.0,0.567
35395750,49.21166,-123.1133,110,2,59,295.6117547634137,42,Marpole,Private room,1,0.5,1,1192,16,49.0,0.8
21728058,49.24122,-123.09628,216,2,164,399.8843227787039,134,Riley Park,Entire home/apt,5,2.0,3,3127,13,95.0,1.0
8672239,49.22846,-123.09686,196,2,105,434.49589982151485,49,Sunset,Entire home/apt,5,1.0,3,2228,20,120.0,0.8
49180753,49.28316,-123.08981,212,5,171,240.2220383062826,253,Downtown Eastside,Entire home/apt,4,2.0,2,2120,13,228.0,0.667
35612864,49.28932,-123.13716,170,6,139,72.37238964570604,477,West End,Entire home/apt,4,1.0,2,879,18,85.0,0.767
36701525,49.27892,-123.12689,297,8,162,164.9434228965024,715,Downtown,Entire home/apt,6,2.0,2,901,20,298.0,0.833
44481636,49.23142,-123.03482,241,3,112,147.59953001158365,87,Killarney,Entire home/apt,3,1.0,1,1978,17,83.0,0.5
1032892,49.27241,-123.06332,180,4,168,435.5523072463653,138,Grandview-Woodland,Private room,2,1.0,1,3462,19,95.0,0.867
44393890,49.28202,-123.10757,289,9,163,66.42215148218065,553,Downtown Eastside,Entire home/apt,4,1.0,3,470,20,173.0,0.633
4614439,49.27762,-123.08519,222,3,166,603.8570500462398,256,Downtown Eastside,Entire home/apt,6,2.0,3,4471,18,108.0,0.833
23615592,49.27502,-123.12715,323,10,157,69.72267905581272,752,Downtown,Entire home/apt,4,1.0,2,3447,18,230.0,0.033
43095027,49.27253,-123.06216,183,4,165,519.8799699267779,140,Grandview-Woodland,Entire home/apt,2,1.0,1,3435,12,74.0,1.0
48113043,49.28406,-123.12878,238,7,164,252.82847802284093,595,West End,Entire home/apt,2,2.0,1,1052,12,199.0,1.0
45789336,49.28079,-123.12307,294,9,169,101.59912052744234,676,Downtown,Entire home/apt,2,1.0,1,394,19,144.0,0.933
23750023,49.27465,-123.12053,368,10,163,110.4674059620523,713,Downtown,Private room,2,1.0,1,2340,19,63.0,0.967
44210108,49.23588,-123.12584,171,3,130,1660.819178642548,27,South Cambie,Entire home/apt,4,1.0,2,3168,17,175.0,0.0
33433323,49.28235,-123.12703,258,8,167,153.3227757558661,619,West End,Entire home/apt,2,1.0,1,3040,15,99.0,0.933
52496643,49.24984,-123.10131,211,2,181,38.18967235395812,219,Riley Park,Entire home/apt,10,2.0,4,40,20,225.0,0.5
30213093,49.28718,-123.13794,193,6,141,176.6084020329913,510,West End,Private room,2,0.5,1,1081,12,50.0,1.0
40923455,49.26656,-123.04253,169,3,125,386.39558251126334,90,Hastings-Sunrise,Entire home/apt,4,1.0,2,1899,15,100.0,1.0
43079220,49.28141,-123.10261,276,9,165,19.831169707449657,496,Downtown Eastside,Entire home/apt,2,1.0,1,2457,18,163.0,0.3
40967977,49.28864,-123.11659,254,7,164,268.44922080044745,602,Downtown,Private room,2,0.5,2,849,15,64.0,0.833
33687129,49.25987,-123.10713,234,5,185,376.4419079390514,282,Mount Pleasant,Entire home/apt,6,1.0,3,2099,15,200.0,0.867
39178893,49.27585,-123.11436,349,10,163,99.01597763190294,674,Downtown,Entire home/apt,2,1.0,2,1276,20,85.0,1.0
45415093,49.23637,-123.12739,171,3,129,1667.2209999361608,27,South Cambie,Entire home/apt,6,3.5,3,538,20,268.0,1.0
2576878,49.25865,-123.12294,222,4,177,352.581121117742,314,Fairview,Entire home/apt,2,1.0,1,3271,18,65.0,1.0
29902621,49.25983,-123.13621,211,4,160,201.5412004864703,269,Fairview,Entire home/apt,4,1.0,2,2537,12,78.0,1.0
45636995,49.25849,-123.11209,241,5,186,355.9886631609562,295,Mount Pleasant,Private room,2,1.0,1,2794,11,53.0,0.667
51123803,49.2692,-123.0762,242,4,178,425.9429005485383,195,Grandview-Woodland,Entire home/apt,6,3.0,2,2431,17,400.0,0.8
52466337,49.28772,-123.1247,233,7,159,147.619969877515,586,Downtown,Entire home/apt,2,1.0,1,1213,19,151.0,0.267
51847102,49.27851,-123.10917,323,10,164,143.59797416029224,626,Downtown,Entire home/apt,4,2.0,2,944,17,285.0,0.333
22925127,49.27401,-123.14656,193,1,133,291.43894963437907,433,Kitsilano,Entire home/apt,4,1.0,2,1472,14,150.0,0.867
46861289,49.23584,-123.03898,254,3,128,257.8380736740997,128,Renfrew-Collingwood,Private room,2,1.0,1,1020,20,80.0,1.0
8434517,49.26132,-123.08084,229,4,180,362.6315196440572,227,Mount Pleasant,Entire home/apt,3,1.0,1,2883,19,110.0,0.733
39607292,49.27824,-123.10846,326,10,164,143.84663753915788,622,Downtown,Entire home/apt,4,1.0,3,1966,20,185.0,0.833
47055165,49.27395,-123.13012,320,9,160,160.66272489906876,725,Downtown,Entire home/apt,2,1.0,1,338,16,100.0,0.067
45078305,49.25479,-123.09146,221,5,186,229.20378767251773,233,Riley Park,Private room,2,1.0,1,477,9,61.0,0.0
45723370,49.24633,-123.1292,177,2,173,1039.1384763189583,81,Shaughnessy,Entire home/apt,4,1.0,2,1199,18,101.0,0.3
42963413,49.23139,-123.03657,239,3,115,259.65285133206595,81,Killarney,Private room,1,0.5,1,3054,18,64.0,0.0
19386049,49.2801,-123.09948,281,9,167,148.01438868556716,488,Downtown Eastside,Entire home/apt,2,1.0,1,3375,17,113.0,1.0
27903066,49.27881,-123.09893,288,9,165,292.9740119870652,486,Downtown Eastside,Entire home/apt,4,1.0,1,3110,12,149.0,0.233
14856847,49.2593,-123.05971,207,7,160,755.23546956183,146,Kensington-Cedar Cottage,Private room,2,0.5,1,1962,20,70.0,0.767
27837513,49.23564,-123.11403,192,3,132,1053.4782995913345,76,Riley Park,Private room,1,1.0,1,1177,19,65.0,0.833
52557182,49.28301,-123.13665,232,6,140,297.3456179417853,564,West End,Entire home/apt,2,1.0,2,37,17,229.0,0.9
7931005,49.26339,-123.08925,240,6,183,84.0370972505644,291,Mount Pleasant,Entire home/apt,2,1.0,1,2724,13,110.0,1.0
23467327,49.25755,-123.13586,199,3,161,232.93871792475267,223,Shaughnessy,Entire home/apt,2,1.0,2,1991,15,89.0,0.3
42457349,49.2609,-123.09231,235,6,185,164.87565613419451,278,Mount Pleasant,Entire home/apt,7,1.5,3,624,20,400.0,0.2
39746838,49.2637,-123.1264,241,4,169,501.26391292042575,477,Fairview,Entire home/apt,4,2.0,2,3409,19,499.0,1.0
43392404,49.25248,-123.07473,208,4,168,286.01714991533873,181,Kensington-Cedar Cottage,Entire home/apt,4,1.0,2,1701,17,81.0,0.8
46876859,49.2742,-123.05065,196,4,135,628.8334710281118,137,Hastings-Sunrise,Entire home/apt,6,1.0,3,334,19,70.0,1.0
30502873,49.22767,-123.03541,233,3,107,520.9268150928634,83,Killarney,Entire home/apt,12,4.0,5,1203,19,299.0,0.9
30123449,49.25584,-123.09185,244,5,189,156.57310150917434,253,Riley Park,Entire home/apt,4,1.5,2,2619,18,99.0,1.0
34424045,49.28037,-123.10693,306,9,164,33.78648845812566,579,Downtown,Entire home/apt,2,1.0,1,1379,19,100.0,1.0
4637856,49.28111,-123.07293,161,1,169,338.64423410397876,138,Grandview-Woodland,Entire home/apt,4,2.0,1,2542,13,110.0,0.8
17799980,49.27295,-123.07359,209,4,170,294.46946542926503,160,Grandview-Woodland,Entire home/apt,4,1.0,2,2315,13,199.0,1.0
15541440,49.28161,-123.10181,271,9,165,47.174153668529215,488,Downtown Eastside,Private room,2,0.5,1,2636,19,100.0,0.033
47126139,49.25082,-123.09248,209,2,183,614.296743392088,199,Riley Park,Entire home/apt,3,1.0,1,2180,17,135.0,0.6
50981703,49.27916,-123.10808,319,10,164,38.30791601856949,611,Downtown,Entire home/apt,4,2.0,2,709,17,171.0,0.733
27138486,49.25937,-123.07393,196,4,177,281.9818451239955,190,Kensington-Cedar Cottage,Private room,2,0.5,1,1706,17,75.0,0.533
46842952,49.23266,-123.11526,189,3,109,1208.8191373260645,67,Oakridge,Entire home/apt,4,1.0,2,788,20,149.0,0.5
50687667,49.28343,-123.1279,246,7,167,216.42807576780586,600,West End,Entire home/apt,2,1.0,1,1052,12,85.0,0.733
50057849,49.280006,-123.108253,310,10,166,4.088881596544945,596,Downtown,Entire home/apt,4,1.0,3,930,19,235.0,1.0
6975013,49.26484,-123.09867,266,5,180,232.24690661602824,329,Mount Pleasant,Entire home/apt,2,1.0,1,3355,17,214.0,1.0
39091313,49.25751,-123.08918,233,5,188,116.70134702410017,254,Mount Pleasant,Entire home/apt,2,1.0,2,1742,17,178.0,0.833
50116004,49.276855,-123.125221,326,10,160,107.45933546757148,749,Downtown,Entire home/apt,2,1.0,1,4454,17,85.0,0.833
53053077,49.271051057385044,-123.10116580109924,319,10,172,350.2878872918132,514,Mount Pleasant,Entire home/apt,3,1.0,1,2409,2,236.0,0.1
16929381,49.27716,-123.12927,304,9,157,95.18996555656493,723,Downtown,Entire home/apt,6,2.0,2,1817,20,133.0,1.0
49675533,49.23439,-123.1164,191,3,118,1273.4922646726016,62,South Cambie,Private room,2,1.0,1,726,7,30.0,0.267
42052666,49.28033,-123.10778,308,9,166,27.94445477590108,588,Downtown,Entire home/apt,5,1.0,4,641,20,198.0,0.567
33667096,49.25765,-123.08032,207,3,178,548.8025764407042,234,Mount Pleasant,Entire home/apt,4,2.0,2,944,19,199.0,1.0
25234314,49.27891,-123.123,325,10,165,55.04086549721436,720,Downtown,Entire home/apt,4,1.0,2,1266,18,219.0,0.367
38295080,49.25139,-123.07425,212,4,167,261.59002043451505,176,Kensington-Cedar Cottage,Entire home/apt,8,3.0,4,1580,19,250.0,1.0
32550553,49.26737,-123.14052,219,3,142,176.4396464189674,383,Fairview,Entire home/apt,6,1.0,3,1664,20,165.0,0.0
33299354,49.28102,-123.10638,292,9,163,74.21010366049373,562,Downtown Eastside,Entire home/apt,2,1.0,1,1399,10,145.0,0.5
24528249,49.21279,-123.11202,104,2,65,451.2262977895221,29,Marpole,Entire home/apt,3,1.0,2,2435,20,104.0,0.533
42758270,49.26559,-123.06758,190,4,174,161.31449103767272,170,Grandview-Woodland,Entire home/apt,6,1.0,2,4470,20,219.0,1.0
41744557,49.28124,-123.10342,279,9,164,78.46941054900824,512,Downtown Eastside,Entire home/apt,2,1.0,1,674,17,150.0,0.0
52443346,49.27357,-123.11542,364,10,163,336.2134462392876,693,Downtown,Entire home/apt,3,1.0,1,43,8,151.0,0.8
53172196,49.292306301220954,-123.1364639953671,157,5,135,140.99925244597992,392,West End,Entire home/apt,3,1.0,1,891,20,132.0,0.2
20093556,49.24811,-123.0798,225,4,165,312.5486278360552,194,Kensington-Cedar Cottage,Entire home/apt,4,1.0,2,3422,18,128.0,0.833
41561238,49.27832,-123.12204,344,10,165,43.92976782463846,720,Downtown,Entire home/apt,3,1.0,1,954,20,160.0,0.733
52918816,49.28507,-123.14161,182,4,137,214.29822881236086,502,West End,Entire home/apt,3,1.0,2,1386,8,206.0,0.367
37604974,49.26407,-123.06613,194,5,174,260.0198568004019,162,Grandview-Woodland,Private room,1,0.75,1,2897,19,49.0,1.0
48082323,49.26698,-123.12909,250,5,163,459.61227050452845,500,Fairview,Entire home/apt,6,2.0,3,2361,20,2000.0,0.0
3248971,49.28719,-123.12856,222,7,158,39.39778112730303,577,West End,Entire home/apt,1,1.0,1,3825,14,73.0,1.0
37633693,49.26721,-123.09803,272,6,179,493.7966468461884,391,Mount Pleasant,Entire home/apt,2,1.0,2,863,19,199.0,1.0
51520124,49.27585,-123.1229,363,10,163,97.56836774673367,757,Downtown,Entire home/apt,9,2.0,3,2348,18,1489.0,0.033
4351464,49.27334,-123.12764,329,10,160,140.42726459604935,723,Downtown,Private room,2,1.0,1,2601,12,69.0,0.967
28986945,49.21415,-123.11351,119,2,66,525.4639765260189,39,Marpole,Private room,2,0.5,1,2819,14,45.0,1.0
49213467,49.28245,-123.12676,260,8,167,135.5414585066463,621,West End,Entire home/apt,2,1.0,1,2356,19,110.0,0.833
44276438,49.21213,-123.11569,124,3,60,262.1305806845093,53,Marpole,Private room,4,0.5,2,495,7,70.0,1.0
38067381,49.27427,-123.12573,337,10,161,35.43564789836606,751,Downtown,Entire home/apt,2,1.0,1,1921,12,150.0,1.0
13396760,49.2505,-123.10522,205,3,187,331.3463742106399,226,Riley Park,Entire home/apt,8,1.5,4,2046,15,249.0,1.0
39535545,49.26744,-123.09784,273,6,179,522.479372942321,388,Mount Pleasant,Entire home/apt,4,1.0,2,2203,20,110.0,0.967
37264358,49.28575,-123.12433,238,7,163,28.721313922123116,603,West End,Entire home/apt,6,3.0,3,861,15,550.0,0.567
27501960,49.27606,-123.11653,355,10,162,117.27507081166212,679,Downtown,Entire home/apt,2,1.0,1,2001,15,125.0,1.0
26405239,49.27603,-123.11557,351,10,163,69.50808281876955,680,Downtown,Entire home/apt,2,1.0,1,1227,16,235.0,1.0
24096582,49.28683,-123.12736,224,7,158,62.102662266329496,579,West End,Entire home/apt,2,1.0,1,1364,14,150.0,0.0
25168981,49.20659,-123.11822,105,2,56,382.3670046791971,68,Marpole,Private room,2,1.0,1,1377,16,90.0,0.833
50644941,49.28129,-123.13113,256,8,158,103.36711576136165,624,West End,Entire home/apt,3,1.0,1,1052,9,105.0,1.0
7146259,49.22013,-123.09624,162,2,93,625.5360472852516,42,Sunset,Entire home/apt,15,4.0,9,2850,20,411.0,0.367
46802773,49.24297,-123.0386,237,4,144,655.0670404251638,113,Renfrew-Collingwood,Private room,2,1.0,1,2493,9,40.0,1.0
39955773,49.27783,-123.10622,321,10,163,217.36004014517238,613,Downtown,Entire home/apt,2,1.0,1,787,16,137.0,0.467
23773053,49.2833,-123.10495,270,8,165,129.4090944230033,521,Downtown Eastside,Entire home/apt,2,1.0,1,1333,14,107.0,0.867
34656258,49.27404,-123.11447,362,10,164,287.25049993790327,682,Downtown,Entire home/apt,3,1.0,1,2640,19,90.0,0.233
14266530,49.22624,-123.1027,191,2,98,64.73167124837735,47,Sunset,Entire home/apt,4,1.0,2,1925,20,169.0,1.0
12634353,49.24835,-123.08046,225,4,167,339.1822812256112,195,Kensington-Cedar Cottage,Entire home/apt,4,1.0,2,2736,16,110.0,1.0
33107632,49.24606,-123.06662,239,4,144,145.86440548161534,129,Kensington-Cedar Cottage,Entire home/apt,6,1.5,4,2534,20,249.0,1.0
52691605,49.28514,-123.11297,288,8,166,119.47312757968298,604,Downtown,Entire home/apt,2,1.5,1,150,12,188.0,1.0
48204168,49.28658,-123.13224,216,7,154,120.01511411264126,561,West End,Entire home/apt,4,1.0,2,1052,10,118.0,1.0
50552117,49.26636,-123.09211,263,7,182,403.7579402722225,330,Mount Pleasant,Entire home/apt,4,2.0,2,2074,13,475.0,0.033
51785443,49.27581,-123.11362,350,10,163,139.45085777164618,672,Downtown,Entire home/apt,2,1.0,1,841,19,230.0,0.0
44326587,49.2812,-123.12689,274,8,168,181.68755686154077,637,West End,Entire home/apt,6,2.0,4,1400,16,167.0,0.8
27227900,49.25011,-123.12779,204,2,180,824.3391569719332,170,Shaughnessy,Entire home/apt,3,1.0,2,1321,17,75.0,1.0
11624015,49.24626,-123.09144,210,1,173,216.6210059475731,167,Riley Park,Entire home/apt,11,4.0,7,4384,16,750.0,1.0
27629549,49.23143,-123.11352,185,3,103,1026.643586911435,58,Oakridge,Private room,1,0.5,1,3161,19,45.0,1.0
24634635,49.25214,-123.08713,200,3,182,380.7140899507222,190,Kensington-Cedar Cottage,Entire home/apt,4,1.0,2,2550,18,259.0,1.0
6611269,49.25472,-123.03387,188,6,135,758.0131543342316,64,Renfrew-Collingwood,Entire home/apt,2,1.0,1,2352,18,65.0,1.0
37746138,49.26443,-123.08758,235,5,182,216.1775743295897,273,Mount Pleasant,Entire home/apt,2,1.0,1,941,11,55.0,1.0
38925288,49.2611,-123.03897,177,5,133,511.89623627906417,47,Renfrew-Collingwood,Entire home/apt,8,2.0,4,772,19,130.0,1.0
31543440,49.27339,-123.12682,333,10,160,118.71325262156071,725,Downtown,Entire home/apt,2,1.0,1,2089,11,175.0,1.0
24943344,49.2749,-123.12689,326,10,159,50.78896649607726,755,Downtown,Entire home/apt,2,1.0,1,1548,17,199.0,1.0
46879080,49.27809,-123.10953,325,10,164,196.197441838522,637,Downtown,Private room,1,0.5,1,2291,9,50.0,1.0
12321367,49.28295,-123.10105,265,8,165,185.65432987508927,469,Downtown Eastside,Entire home/apt,3,1.5,1,2928,19,150.0,1.0
50078897,49.28141,-123.13078,254,8,158,124.320755478263,619,West End,Entire home/apt,4,2.0,2,1052,9,139.0,1.0
51394151,49.28014,-123.10904,308,10,165,61.970202740176,604,Downtown,Entire home/apt,4,1.0,2,962,20,137.0,0.5
18589,49.27569,-123.07057,197,3,167,100.60713988495807,145,Grandview-Woodland,Private room,2,1.0,1,4310,20,85.0,0.833
33296736,49.2834,-123.10224,262,8,165,186.46515190371886,488,Downtown Eastside,Entire home/apt,2,2.0,1,959,10,156.0,0.767
40089922,49.26307,-123.08882,233,6,186,53.96170565519386,281,Mount Pleasant,Entire home/apt,3,1.0,1,3111,13,85.0,1.0
796603,49.28087,-123.13525,252,7,147,206.81869003141531,618,West End,Shared room,1,0.5,1,3273,4,30.0,1.0
14844498,49.28226,-123.1192,305,9,169,194.906399928316,640,Downtown,Entire home/apt,2,1.0,1,1892,19,180.0,0.0
43188958,49.2737,-123.12857,327,9,159,157.51967485889398,724,Downtown,Entire home/apt,2,1.0,1,1402,11,120.0,1.0
40713165,49.27621,-123.12415,344,10,163,53.63449776241018,758,Downtown,Entire home/apt,3,1.0,2,788,20,120.0,1.0
44320972,49.2752,-123.11126,347,10,163,320.4996833941346,666,Downtown,Entire home/apt,4,2.0,2,474,16,150.0,1.0
12304783,49.27648,-123.04172,174,2,111,524.669570253548,75,Hastings-Sunrise,Entire home/apt,5,2.0,3,2038,20,106.0,0.933
34312773,49.26367,-123.03495,168,3,122,608.0244451314068,53,Hastings-Sunrise,Private room,1,0.5,1,2208,18,50.0,0.967
18736292,49.23359,-123.09929,196,2,119,774.6803484550768,80,Riley Park,Entire home/apt,2,1.0,1,1998,20,118.0,0.633
48920775,49.27993,-123.13312,271,8,150,130.0541042239248,660,West End,Entire home/apt,2,1.0,1,3952,19,190.0,0.333
49462542,49.25306,-123.09172,216,4,183,416.1011059169683,217,Riley Park,Entire home/apt,3,1.0,2,477,9,97.0,0.167
39421282,49.25009,-123.06371,234,5,149,517.142806577258,146,Kensington-Cedar Cottage,Entire home/apt,2,1.0,1,758,15,75.0,0.8
2188113,49.28514,-123.12275,244,7,163,157.68135392337732,620,West End,Entire home/apt,6,2.0,4,3872,20,300.0,0.7
40092860,49.25097,-123.08978,214,3,182,602.3931747785679,203,Kensington-Cedar Cottage,Entire home/apt,7,0.0,3,2605,19,90.0,1.0
17099102,49.28087,-123.12549,284,8,167,84.28425973331838,666,Downtown,Entire home/apt,2,1.5,1,2452,20,105.0,0.7
44473992,49.25275,-123.09117,217,3,183,440.3528736868144,215,Riley Park,Private room,2,1.0,1,474,10,70.0,0.0
29608098,49.25814,-123.06876,198,5,173,200.38894580769724,172,Kensington-Cedar Cottage,Entire home/apt,4,1.5,2,1106,20,109.0,1.0
47562842,49.24585,-123.02397,207,4,126,796.1242553230392,99,Renfrew-Collingwood,Private room,1,1.0,2,396,4,1700.0,0.033
17438123,49.28441,-123.12249,250,7,167,207.32686856424877,627,West End,Entire home/apt,2,1.0,2,1716,20,163.0,0.6
3309584,49.27861,-123.12323,327,10,164,90.4049502335121,726,Downtown,Entire home/apt,2,1.0,1,3447,20,230.0,0.033
13358,49.28201,-123.12669,265,8,168,129.87255347191157,627,West End,Entire home/apt,2,1.0,1,4382,19,85.0,0.7
49234546,49.28634,-123.13227,217,7,154,137.01092631432104,568,West End,Entire home/apt,2,1.0,1,862,16,165.0,0.833
32982064,49.27944,-123.10996,320,10,165,143.13377512412208,625,Downtown,Entire home/apt,6,2.0,3,2139,14,140.0,1.0
34989090,49.22232,-123.11702,164,3,88,1124.0494849599208,35,Oakridge,Private room,2,0.5,1,1471,17,39.0,1.0
40282563,49.27749,-123.11692,343,10,163,154.0921816601913,677,Downtown,Private room,2,0.5,1,716,11,100.0,1.0
50092663,49.27237,-123.0489,197,4,133,418.06040054882635,139,Hastings-Sunrise,Entire home/apt,6,2.0,4,1556,17,190.0,1.0
22519199,49.2865,-123.13401,210,7,151,91.94013912355796,541,West End,Private room,1,1.0,1,2038,9,75.0,1.0
134688,49.24356,-123.04757,223,4,143,687.2977961613025,134,Renfrew-Collingwood,Private room,2,0.5,1,3811,15,40.0,0.833
52112673,49.28781,-123.12937,221,7,154,121.31068837844686,574,West End,Entire home/apt,3,1.0,1,2641,13,75.0,1.0
49923358,49.25973,-123.06928,197,5,176,58.5410553027852,167,Kensington-Cedar Cottage,Entire home/apt,4,1.0,2,168,17,127.0,1.0
47054734,49.2752,-123.13051,306,9,159,19.03687983573934,726,Downtown,Entire home/apt,2,1.0,1,338,13,100.0,0.067
6184381,49.24748,-123.10906,206,3,182,513.2683264904963,198,Riley Park,Entire home/apt,3,1.0,2,2754,19,200.0,1.0
15164422,49.26174,-123.04726,183,6,140,392.0394382055209,100,Renfrew-Collingwood,Private room,2,0.5,1,1908,20,74.0,0.3
46138806,49.25505,-123.08983,216,5,186,178.03977630800935,237,Kensington-Cedar Cottage,Private room,2,1.0,1,474,9,75.0,0.0
52703630,49.28478,-123.13668,219,6,142,169.44161141622814,538,West End,Entire home/apt,2,1.0,1,600,12,164.0,0.233
29742927,49.26568,-123.10091,280,6,180,295.9303246196266,401,Mount Pleasant,Entire home/apt,4,1.0,2,1100,18,90.0,1.0
31444936,49.27708,-123.12171,359,10,165,65.14672915089757,733,Downtown,Entire home/apt,2,1.0,1,3447,19,230.0,0.033
